Average Strikes Thrown per Fighter,Average Sig Strikes Landed per Fighter,Average TDA per Fighter,Average TDL per Fighter,Average Control Time per Fighter,Average Sig Strikes Landed per Second,Average Strikes Thrown per Second,Proportion Decisions,Proportion Submissions,Proportion KO/TKO
121.35714285714286,48.1948051948052,3.675324675324675,1.2272727272727273,120.72727272727272,0.032103896103896,0.0809220779220779,0.5324675324675324,0.1948051948051948,0.2597402597402597
121.88028169014083,47.063380281690144,2.936619718309859,1.176056338028169,131.33802816901408,0.0313802816901408,0.0812323943661971,0.4929577464788732,0.2112676056338028,0.2957746478873239
108.6012658227848,44.63924050632912,2.848101265822785,1.1139240506329116,112.5506329113924,0.0297911392405063,0.072386075949367,0.3924050632911392,0.2531645569620253,0.3417721518987341
113.43037974683544,47.65822784810126,2.5822784810126582,0.9873417721518988,121.65822784810126,0.0317721518987341,0.0756202531645569,0.4177215189873418,0.2151898734177215,0.3670886075949367
85.5340909090909,31.51136363636364,3.0113636363636367,1.0795454545454546,126.9090909090909,0.0210340909090909,0.0569318181818181,0.3863636363636363,0.3863636363636363,0.25
105.0,41.43604651162791,3.4069767441860463,1.2209302325581397,133.40116279069767,0.0276453488372092,0.0700116279069767,0.4534883720930232,0.2325581395348837,0.313953488372093
89.24444444444444,35.36666666666667,1.7,0.8555555555555556,109.67777777777778,0.0235666666666666,0.0594888888888889,0.3777777777777777,0.1777777777777777,0.4222222222222222
90.35106382978724,36.64893617021277,2.7340425531914896,0.9148936170212768,115.5744680851064,0.0243936170212765,0.0602021276595744,0.3617021276595745,0.1489361702127659,0.4893617021276595
